freq_hz,delta_db_raw,delta_db_smooth
8.578125000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.583984375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.589843750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.595703125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.601562500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.607421875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.613281250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.619140625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.625000000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.630859375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.636718750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.642578125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.648437500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.654296875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.660156250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.666015625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.671875000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.677734375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.683593750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.689453125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.695312500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.701171875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.707031250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.712890625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.718750000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.724609375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.730468750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.736328125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.742187500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.748046875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.753906250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.759765625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.765625000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.771484375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.777343750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.783203125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.789062500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.794921875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.800781250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.806640625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.812500000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.818359375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.824218750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.830078125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.835937500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.841796875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.847656250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.853515625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.859375000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.865234375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.871093750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.876953125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.882812500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.888671875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.894531250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.900390625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.906250000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.912109375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.917968750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.923828125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.929687500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.935546875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.941406250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.947265625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.953125000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.958984375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.964843750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.970703125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.976562500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.982421875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.988281250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
8.994140625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.000000000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.005859375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.011718750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.017578125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.023437500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.029296875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.035156250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.041015625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.046875000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.052734375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.058593750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.064453125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.070312500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.076171875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.082031250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.087890625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.093750000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.099609375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.105468750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.111328125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.117187500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.123046875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.128906250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.134765625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.140625000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.146484375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.152343750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.158203125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.164062500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.169921875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.175781250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.181640625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.187500000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.193359375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.199218750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.205078125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.210937500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.216796875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.222656250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.228515625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.234375000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.240234375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.246093750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.251953125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.257812500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.263671875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.269531250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.275390625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.281250000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.287109375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.292968750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.298828125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.304687500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.310546875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.316406250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.322265625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.328125000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.333984375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.339843750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.345703125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.351562500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.357421875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.363281250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.369140625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.375000000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.380859375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.386718750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.392578125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.398437500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.404296875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.410156250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.416015625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.421875000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.427734375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.433593750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.439453125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.445312500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.451171875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.457031250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.462890625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.468750000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.474609375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.480468750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.486328125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.492187500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.498046875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.503906250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.509765625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.515625000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.521484375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.527343750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.533203125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.539062500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.544921875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.550781250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.556640625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.562500000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.568359375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.574218750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.580078125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.585937500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.591796875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.597656250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.603515625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.609375000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.615234375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.621093750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.626953125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.632812500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.638671875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.644531250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.650390625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.656250000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.662109375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.667968750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.673828125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.679687500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.685546875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.691406250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.697265625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.703125000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.708984375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.714843750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.720703125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.726562500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.732421875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.738281250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.744140625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.750000000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.755859375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.761718750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.767578125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.773437500000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.779296875000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.785156250000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.791015625000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.796875000000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.802734375000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.808593750000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
9.814453125000000000e+03,1.200000000000000000e+01,1.200000000000000000e+01
